454,ยัน,0.17,0.37,-0.18,0.23,0.2
455,ละเลียด,-0.09,-0.04,0.07,-0.13,-0.08
456,ไม่มีเงื่อนไข,0.29,0.24,0.05,0.35,0.28
457,กระหมุบ,-0.01,-0.14,-0.09,0.07,0.08
458,ปิดท้าย,-0.05,0.21,-0.13,0.18,0.07
459,อาณา,0.33,0.43,-0.06,0.36,0.35
460,ความเปลี่ยนแปลง,-0.03,0.21,0,0.09,0.09
461,การฝึกฝน,0,-0.08,0.06,-0.11,-0.03
462,ป๊อก,0.09,0,-0.05,0.12,0.05
463,งอกงาม,-0.02,0.14,-0.03,0.14,0.07
464,รี้พล,-0.04,0,-0.07,-0.17,-0.09
465,ร่มโพธิ์ร่มไทร,0.04,0.11,-0.05,0.11,0.07
466,สิกขา,0.08,0.09,-0.06,0.05,0.07
467,เกียรติภูมิ,0.73,0.98,0,0.94,0.88
468,การฉ้อโกง,-0.1,0.15,-0.21,-0.05,-0.07
469,ประจำตัว,0.09,0.2,-0.18,0.17,0.1
470,เดียวกัน,0.03,0.19,-0.04,0.3,0.16
471,เบี้ยปรับ,-0.08,0.28,-0.23,0.18,0.05
472,วังเวง,-0.05,0,-0.13,-0.03,-0.07
473,ดำเนินเรื่อง,0,0.26,-0.15,0.34,0.15
474,สิ่งบ่งชี้,0,0.15,-0.05,0.19,0.1
475,ทะมื่น,0.78,0.76,0,0.79,0.78
476,ได้กลับคืนมา,0.03,0.17,-0.12,0.29,0.12
477,การทำร้ายร่างกาย,-0.07,-0.02,-0.09,-0.2,-0.11
478,ยิงตก,-0.09,-0.06,0,-0.05,-0.03
479,ใบรับของ,-0.06,0.21,-0.1,0.08,0.04
480,ภาพเขียน,0,0.09,0,0.11,0.07
481,ตึก,0,0.11,0.01,0.17,0.09
482,ความงาม,0.87,0.99,0,0,0.62
483,ประวัติศาสตร์,0,0,-0.1,0,-0.03
484,ผู้ได้รับ,0,0,0.1,0,-0.03
485,ความเป็นไป,0,0.16,-0.1,0.23,0.1
486,ตึง,-0.11,0.12,-0.14,0.13,0
487,เกลียดชัง,-0.19,0.11,0.54,-0.72,-0.45
488,กลั้ว,0.1,0.05,-0.08,0.17,0.08
489,หนึบ,-0.49,0.31,-0.23,0,-0.14
490,หัวเดียว,-0.43,0,-0.51,-0.02,-0.32
491,ทิศานุทิศ,0,0.09,0,0.05,0.05
492,พิมพ์เขียว,-0.04,0.27,-0.05,0.21,0.13
493,ผู้กล่าวหา,-0.17,-0.01,-0.07,0,-0.08
494,บังเกิด,0,0.14,-0.09,0.12,0.06
495,ถือดี,0.71,0.49,-0.24,0.37,0.44
496,อยู่ไม่สุข,0,0,0.03,-0.1,-0.04
497,การทุบตี,0.06,-0.6,0,0.29,0.32
498,สำนักงาน,0.07,0.23,-0.11,0.18,0.12
499,เริ่มแรก,0.06,0.21,-0.05,0.22,0.15
500,ตบแต่ง,0.08,-0.03,-0.06,0.14,0.06
501,ฐานปฏิบัติการ,0,0.09,0,0,0.03
502,ฮึกหาญ,0.02,0.07,-0.05,0.46,0.17
503,ขมึงทึง,-0.94,0,-0.94,-0.94,-0.94
504,เฉิดฉัน,0.83,0.99,0,0,0.61
505,เหลือใช้,0.04,0.08,0,0,0.04
506,โมโห,-0.05,0.05,0.78,-0.5,-0.43
507,ใจความ,0.04,0.14,-0.06,0.09,0.06
508,พักอยู่,0.04,0.13,-0.12,0.16,0.07
509,ปรามาส,-0.94,0,0.92,-0.88,-0.92
510,ชีวัน,0.99,0.96,0,0.84,0.93
511,ความอยาก,0.45,0.6,-0.16,0.15,0.35
512,ดำรู,0.09,0.12,0,0.23,0.15
513,ดอคคิวเมนต์,0,0.08,0,0.07,0.05
514,เหลียว,-0.04,0.11,0,0.12,0.06
515,ระบุชื่อ,0.08,0.23,-0.2,0.23,0.11
516,สินน้ำใจ,0,0.29,-0.17,0.17,0.1
517,ผู้ตัดสิน,0,0.09,0,0.06,0.05
518,มโนช,0.66,0.47,0,0.63,0.59
519,อย่างละเอียด,0,0.16,-0.07,0.06,0.05
520,คอนแวนต์,0.04,0.23,0,0.2,0.16
521,ทำใจจดจ่อ,-0.13,0.07,0.02,-0.1,-0.06
522,ดำรง,0.09,0.26,-0.12,0.2,0.14
523,ปลดเปลื้อง,0.38,0.22,-0.05,0.21,0.25
524,เปลือย,-0.03,0,0,-0.04,-0.03
525,สรรพ-,0.03,0.23,-0.05,0.18,0.13
526,ระคน,0.1,0.05,-0.08,0.17,0.08
527,กรรมการบริษัท,-0.04,0.19,0,0.07,0.07
528,คีบ,-0.05,-0.01,-0.02,-0.03,-0.04
529,สะโอดสะอง,0.19,0.07,0.07,0.25,0.15
530,อลงกต,0.09,0,-0.06,0.16,0.06
531,เต้า,0,0,0,0.09,0.03
532,การเย็บปักถักร้อย,-0.06,-0.02,0.03,-0.09,-0.06
533,อุภัย,-0.04,0.18,0,0.16,0.1
534,ถวายพระเพลิง,0,0,0,-0.79,-0.26
535,ปี๊บ,0,0.08,0,0,0.03
536,ก้าวล่วง,-0.05,0.21,-0.11,0.25,0.1
537,ภาวะฉุกเฉิน,0,0,-0.82,0,-0.27
538,ชาญ,-0.01,0.06,-0.07,-0.01,-0.01
539,ขึ้นไป,-0.04,0.21,-0.08,0.23,0.11
540,ไร้ประโยชน์,0.06,0.1,-0.1,-0.34,-0.09
541,หายาก,0.04,0,0.03,0.09,0.03
542,ระยัด,0.06,0.14,-0.06,0.16,0.1
543,นิสสัย,0.06,0.25,-0.12,0.35,0.18
544,ชาด,-0.03,0,0.04,-0.08,-0.05
545,สิ่งน่าพิศวง,0.96,0.89,0,0.92,0.92
546,ขีดยาว,-0.48,0.39,-0.2,-0.1,-0.13
547,คราม,-0.28,0.04,-0.13,0,-0.12
548,เค้าโครง,-0.03,0.13,-0.04,0.06,0.05
549,ขอรับ,0.96,0.92,0,0.9,0.93
550,อินวิเทชั่น,0,0.85,0,0,0.28
551,พรรค์,0,0.17,-0.06,0.22,0.11
552,ใต้,-0.1,0.11,-0.06,0.14,0.03
553,กุมาร,-0.06,0.05,0.01,0,-0.01
554,ปัสสาวะ,-0.06,0,-0.03,-0.08,-0.06
555,คราบ,0,-0.02,0.05,-0.07,-0.03
556,ผละออก,-0.07,0.13,0.7,-0.67,-0.43
557,ร้อนจี๋,-0.89,-0.79,-0.84,-0.72,-0.55
558,เสื้อราตรี,0.09,0.07,0,0.1,0.08
559,อย่างรุนแรง,-0.13,0.02,-0.04,-0.03,-0.06
560,ฉ้อโกง,-0.13,0.13,-0.12,0,-0.04
561,มักได้,0.03,0.03,0.56,-0.83,-0.44
562,วิชาเศรษฐศาสตร์,0,0.22,0,0.21,0.14
563,ได้เรื่อง,-0.08,0,0,-0.13,-0.07
564,ตลบหลัง,-0.5,-0.18,0.04,-0.35,-0.23
565,คราญ,0.09,0.12,0,0.23,0.15
566,อย่างกะทันหัน,0.03,-0.17,-0.23,0.35,0.11
567,ยาทา,0.03,-0.02,0.07,0.11,0.03
568,ความเหน็ดเหนื่อย,-0.08,-0.09,0.04,-0.15,-0.06
569,ถูกต้องตามเหตุผล,-0.03,0.28,-0.06,0.17,0.12
570,คราง,-0.06,-0.01,-0.47,-0.5,-0.34
571,ลัทธิประชาธิปไตย,0.04,0.13,-0.09,0.09,0.06
572,สาว,-0.11,0.08,-0.01,0.03,-0.04
573,สาร,0.02,0.03,-0.02,0.11,0.05
574,สาย,-0.04,-0.03,0,0,0
575,จุล,0,0.08,0.1,0.17,0.05
576,ขอร้อง,0,0.37,0.35,-0.49,-0.16
577,ร่างกฎหมาย,-0.03,0.25,-0.07,0.1,0.08
578,อสงไขย,0,0.14,0,0.18,0.11
579,ศึกษา,-0.08,-0.06,0.04,-0.18,-0.08
580,เอกสิทธิ์,0.02,-0.01,0.03,0.08,0.03
581,กระไอกระแอม,-0.08,0,-0.14,-0.06,-0.09
582,กวาดล้าง,0,0,0.03,0.09,0.02
583,จอแจ,0.04,0.07,0.03,0.14,0.07
584,ทั้งๆที่,-0.06,0.22,0.27,-0.2,-0.13
585,รัชชุ,-0.02,-0.04,0.06,-0.08,-0.04
586,วิวิธ-,-0.05,0.08,0,0.08,0.04
587,ซักฟอก,-0.04,0.04,-0.08,0.15,0.03
588,ปลายมือ,-0.06,0.19,-0.11,0.16,0.06
589,สาง,0.01,0.03,-0.02,-0.05,-0.01
590,ตัดทอน,-0.08,0.15,-0.08,0.04,0.02
591,จุก,0.03,0.03,-0.04,0.1,0.05
592,กำลังใจ,0.18,0.1,-0.07,0.23,0.14
593,ข้อกำหนด,0,0.22,-0.13,0.2,0.1
594,วางอาวุธ,-0.38,0.21,-0.24,-0.12,-0.17
595,สอดคล้อง,0.77,0,0,0.49,0.42
596,คว้าไขว่,0,0.12,-0.11,0.21,0.07
597,สรรพสามิต,-0.09,0.36,-0.2,0.24,0.1
598,ปลดทุกข์,0.49,0.29,-0.07,0.17,0.29
599,ทางธรรมชาติ,0.06,0.07,0.04,0.08,0.06
600,ยาฉีด,0,-0.01,0,-0.12,-0.04
601,พอเหมาะ,0.92,0.98,0,0.75,0.88
602,วิชาเลขคณิต,0,0,0.14,0.07,-0.02
603,จุด,0.01,0.17,-0.07,0.12,0.07
604,จุน,0.57,0.38,-0.09,0.57,0.48
605,สาป,0.24,0.04,-0.07,0.21,0.14
606,สาน,-0.05,0,0.04,-0.05,-0.05
607,การทิ้งระเบิด,-0.11,0,-0.11,-0.2,-0.14
608,ขึ้นเงิน,-0.05,0.14,0.01,0.08,0.05
609,ร้านหนังสือ,0,0,0.02,-0.09,-0.03
610,คล้อย,0,0.22,-0.14,0.24,0.11
611,หวุดหวิด,0.12,0.27,-0.1,0.35,0.21
612,ซ่า,0.08,0,0.47,-0.49,-0.29
613,หัวเสีย,-0.87,0,-0.74,-0.73,-0.78
614,เรือนร่าง,0.01,0.09,0.05,0.14,0.07
615,หยั่งเชิง,0.06,0.41,0,0,0.16
616,กระหึม,0.01,-0.02,-0.29,0.05,-0.07
617,มิช้ามินาน,0,0.07,0.04,0.14,0.06
618,พิษฐาน,0.43,0,0,0.47,0.55
619,ขวาน,-0.04,-0.05,0.01,-0.16,-0.06
620,กำกวม,-0.01,0.12,-0.08,0.12,0.05
621,ผัสสะ,-0.02,0.23,-0.19,0.18,0.07
622,พิทักษ์,0,0.3,-0.2,0.12,0.07
623,เก็งกำไร,-0.04,0.11,0.26,-0.04,-0.11
624,ให้กำลังใจ,0.38,0.17,0.26,0.59,0.2
625,หน่อย,0.19,0.19,-0.28,0.31,0.14
626,ตระหน่ำ,-0.09,-0.06,0,-0.05,-0.03
627,ปัตนี,0.05,0.14,-0.18,0.09,0.03
628,อโหสิ,0.01,0.07,-0.11,0.21,0.06
629,ปะทุอารมณ์,-0.06,0,-0.17,0.11,-0.04
630,คะยั้นคะยอ,0.66,0.68,-0.3,0.39,0.47
631,เปลี่ยนรูป,0.01,0.11,0,0.2,0.11
632,ยื่น,-0.05,0.18,-0.15,0.17,0.06
633,เชิงกล,0,-0.03,0.04,0.08,0.02
634,กวักมือ,0.03,0.08,-0.05,0.19,0.08
635,งานแสดง,0,0,-0.06,0.01,-0.01
636,การรื่นเริง,0.81,0.99,0,0.93,0.91
637,เกิดขึ้นมา,0,0.12,-0.2,0.3,0.07
638,ความเห็นใจ,0.44,0.11,-0.12,0.7,0.38
639,ครองชีพ,0.03,0.12,-0.15,0.18,0.06
640,คนปรูงยา,-0.05,0,0,-0.09,-0.05
641,ด้วยประการฉะนี้,-0.02,0.2,-0.08,0.15,0.08
642,กำพืด,-0.03,0.04,-0.06,0.09,0.01
643,นานๆครั้ง,0.03,0,0,0.05,0.03
644,ขลัง,0.22,0.1,-0.07,0.44,0.34
645,เจ้าบ้าน,0.03,-0.03,-0.06,-0.09,-0.03
646,การทนทาน,0.07,0,0,-0.14,-0.03
647,หมดเขต,-0.09,0.28,-0.13,0.1,0.06
648,ดีมานด์,0,0.34,-0.3,0.37,0.14
649,รูปบูชา,0.03,0.06,0,0.55,0.21
650,ขลับ,0.05,0,0.02,0.1,0.04
651,ผลผลิต,0,0.17,-0.05,0.19,0.1
652,งดไว้,0,0.09,-0.05,0.08,0.04
653,โกรธมาก,0,0,0.86,0,-0.29
654,เช็ดถู,0.02,0.04,-0.04,0.11,0.04
655,การเห็นคุณค่า,0.88,0.72,0,0.86,0.82
656,ใกล้เข้ามา,0.28,0.34,-0.18,0.35,0.26
657,ศุภ,0.53,0.64,-0.09,0.18,0.42
658,วางเดิมพัน,0.03,0.11,-0.09,0.15,0.07
659,คู่แข่ง,-0.07,0.05,-0.03,-0.1,-0.05
660,กวนโทโส,-0.09,0.04,0.76,-0.44,-0.42
661,ฝีมือดี,-0.02,0.13,-0.13,0.07,0.02
662,อ้าย,0.08,0.19,0,0.2,0.16
663,ใช้เป็นประโยชน์,0.09,-0.02,0,0.06,0.06
664,ทารุณ,-0.5,0.38,-0.22,-0.16,-0.17
665,ประสิทธิภาพ,0.24,0.14,-0.04,0.47,0.26
666,อมิตร,-0.06,0.18,0.65,-0.64,-0.39
667,ทุนนิยม,0,0.22,-0.05,0.13,0.1
668,ด้านใน,0,0.1,0,0.12,0.07
669,ลี้ลับ,0,0.03,-0.08,0.17,0.04
670,แผ่นใส,0.13,0,0,0,0.04
671,อวยพร,0.9,0,0,0,0.3
672,แม่พระ,0,0.25,-0.08,0.17,0.11
673,ขุนน้ำขุนนาง,0.05,0.18,-0.04,0.19,0.12
674,แกล้งเกลา,-0.07,0.11,-0.09,0.23,0.06
675,ขดลวด,0.11,-0.02,0.06,0.16,0.08
676,ตรวจตรา,-0.01,0.11,-0.03,0.09,0.06
677,การติชม,-0.3,-0.12,0,-0.29,-0.15
678,กดปุ่ม,0,0,-0.11,0.17,0.02
679,ประดุจ,0.47,0.42,-0.32,0.37,0.31
680,สกุลเงิน,0,0.26,0.02,0.14,0.13
681,แค่หางอึ่ง,0,0.13,0,0.06,0.06
682,น็อต,0.03,-0.01,0.13,0,-0.03
683,โดยทันที,0.03,-0.17,-0.23,0.35,0.11
684,ขั้น,0.01,0.02,-0.02,0.04,0.02
685,กำลังวังชา,0.01,0.11,-0.18,0.19,0.04
686,การช่วยเหลือ,0,0,0,0.76,0.25
687,ไม่เหมือนกัน,-0.05,0.08,0,0.08,0.04
688,ซูเปอร์ไวเซอร์,0.03,0.1,0,0,0.04
689,เสียงร้อง,-0.2,-0.08,-0.17,-0.2,-0.16
690,ระดับอาวุโส,0,0,-0.06,-0.05,-0.04
691,ความแห้งแล้ง,-0.98,0,-0.8,0,-0.59
692,จิก,0,0.11,-0.09,0.18,0.07
693,ผิดแผก,0.29,0.07,0,0.14,0.17
694,ขั้ว,0.12,0.18,-0.01,0.08,0.12
695,กานต์,0.19,0.37,-0.39,0.32,0.17
696,คุณลักษณะ,0.24,0.38,-0.09,0.4,0.31
697,การตรวจสอบ,0,0.82,0,0,0.28
698,ลาดตระเวน,-0.03,0,0,-0.05,-0.03
699,เรขา,0.05,0.06,0,0.16,0.09
700,อันตราย,-0.25,-0.02,-0.26,-0.33,-0.32
701,การฉีดยา,0,-0.01,0,-0.12,-0.04
702,โคก,0.01,0.11,0.04,0.12,0.07
703,อาจิณ,0.02,0.1,-0.04,0.13,0.07
704,ย่อมเยา,-0.1,0.25,-0.18,0.26,0.07
705,บรรณาการ,0.35,0.22,-0.06,0.63,0.41
706,ทำให้ยาก,0.05,-0.07,0,0.27,0.13
707,ความนิยมชมชอบ,0.81,0.54,-0.06,0.71,0.67
708,บรรเทา,0.67,0.47,-0.05,0.43,0.51
709,ศักดินา,0.01,0.08,-0.05,0.57,0.2
710,เซตปก,0.02,0,0,0.07,0.03
711,ผู้จัดการการเงิน,0.03,0.22,0,0,0.08
712,ปรักปรำ,-0.43,0,-0.21,-0.21,-0.28
713,จร,0.08,0.01,-0.04,0.17,0.14
714,ส่วนบุญ,0.73,0.91,0,0.79,0.81
715,โคน,-0.01,0.01,0.06,-0.02,0
716,บุรุษ,0.09,0.11,-0.09,0,0.04
717,ขั้นตอน,-0.02,0.07,-0.07,0.11,0.03
718,เพิ่ม,-0.01,0.22,-0.06,0.27,0.13
719,การเพิ่มเติม,-0.01,0.2,-0.04,0.21,0.11
720,ศักดิ์,0.22,0.3,-0.06,0.26,0.24
721,รถด่วน,0,0.16,-0.09,0.22,0.1
722,เกือก,-0.03,-0.06,0.12,-0.03,-0.04
723,นามสงเคราะห์,0,0,0.04,-0.03,-0.03
724,ส่วนเติมเต็ม,0.42,0.2,0,0.44,0.35
725,สลับซับซ้อน,0.05,-0.07,0,0.27,0.13
726,น้ำอ้อย,0.02,0,-0.07,-0.05,-0.03
727,การลงความเห็น,-0.05,0.26,-0.15,0.24,0.1
728,สนิทสนม,0.78,0.97,0,0.91,0.89
729,การกุศล,0,0,0,0.94,0.31
730,กลับมา,-0.08,0.35,-0.21,0.37,0.14
731,จำรูญ,0.83,0,0,0.91,0.58
732,ใคร่,0.34,0.52,-0.18,0.17,0.28
733,ฤชา,-0.05,0.26,-0.1,0.1,0.07
734,เงินจ้าง,0,0.92,0,0,0.31
735,ปัจจัย,-0.01,0.3,-0.11,0.33,0.17
736,จ่าหน้า,0.04,0,0,0.1,0.04
737,ฤชุ,0.2,0.32,-0.06,0.33,0.26
738,โทษโพย,-0.9,0,0,-0.8,-0.56
739,อริยะ,0.06,0.11,-0.08,0.12,0.07
740,เป็นโพรง,0,-0.02,0.08,0.13,0.02
741,บัดซบ,0,0,0.47,-0.48,-0.32
742,ลำพังแต่,-0.81,0,-0.9,0,-0.57
743,คาดการณ์,0.04,0.26,-0.09,0.18,0.13
744,ดินปืน,0,0,0,-0.1,-0.03
745,ถวัลย์,0.02,0.13,-0.01,0.21,0.1
746,อาจารย์,-0.02,0.02,-0.04,-0.02,-0.02
747,ความถ่วง,0,0.35,-0.18,0.1,0.09
748,หยอกเย้า,-0.04,0.24,-0.08,-0.11,0
749,เลือกสรร,-0.05,0.3,-0.08,0.24,0.14
750,ค่าภาษี,-0.04,0.27,-0.11,0.09,0.07
751,จินตนา,0.12,0.33,-0.03,0.19,0.2
752,ปฏิกรรมสงคราม,-0.03,0.32,-0.13,0.23,0.13
753,แอบแฝง,-0.07,0.11,-0.08,0.16,0.04
754,ท้วม,0.12,0.08,0,0.12,0.09
755,สมภพ,0.95,0,0,0,0.32
756,ความอิสระ,0.96,0.72,0,0.91,0.87
757,นกพิราบ,0.11,0,0,0,0.04
758,ระบบเงินตรา,0,0.24,0.04,0.1,0.1
759,ผู้กำเนิด,0,0,0,0.85,0.28
760,ลงคะแนน,-0.01,0.41,-0.08,0.14,0.15
761,ที่ระลึก,-0.04,0.04,-0.06,0.03,-0.01
762,เปรื่องปราด,0.41,0,0,0.4,0.27
763,สมบูรณ์,0.3,0.23,-0.02,0.51,0.33
764,รายการบัญชี,0,0.26,0,0.06,0.1
765,พระเมรุ,-0.05,0.11,-0.06,0.17,0.06
766,ความเศร้าโศก,-0.83,0.09,-0.13,-0.4,-0.42
767,สิทธิประโยชน์,0.85,0.95,0,0.87,0.89
768,การปล่อย,0,-0.08,0.08,-0.02,0
769,ลูบคลำ,0.01,0.16,-0.23,0.19,0.05
770,พลอยเขียวคราม,-0.07,0,0.01,0,-0.03
771,เพิ่มมากขึ้น,0,0.31,-0.14,0.33,0.17
772,จรรยา,0.07,0.14,-0.07,0.5,0.22
773,แก้ให้หาย,0.71,0,0,0.77,0.49
774,ปลอบ,0.63,0.2,-0.1,0.13,0.28
775,ถอนหายใจ,-0.19,-0.07,-0.21,0,-0.11
776,ตกงาน,-0.89,0,0.9,-0.78,-0.86
777,ออกท่า,0.01,-0.32,-0.06,0.19,0.15
778,บิดา,0,0,0,0.97,0.32
779,ขออวยพร,0.82,0,0,0.75,0.52
780,ยืดอายุ,-0.04,0.15,-0.13,0.23,0.07
781,ขับถ่าย,-0.06,0,-0.06,-0.1,-0.07
782,ขุ่นมัว,-0.56,0.16,-0.18,-0.25,-0.28
783,การนินทา,0,-0.04,0.03,-0.11,-0.04
784,รังไข่,0.06,0.09,0,0,0.05
785,รมย์,0.54,0.44,-0.14,0.3,0.38
786,ตั้งเป้า,-0.02,0.21,-0.09,0.33,0.15
787,เต็มประตู,0.39,0.08,-0.03,0.53,0.32
788,ศิลปิน,0.04,0.11,0,0.08,0.08
789,ความสมบูรณ์แบบ,0,0.71,0,0.93,0.55
790,เครื่องบินไอพ่น,0,-0.05,0.04,-0.11,-0.03
791,คัดสรร,0.06,-0.04,0,0.05,0.05
792,เงามืด,0,-0.91,0,0,0.3
793,กอบด้วย,0,0.09,0,0.11,0.07
794,ปลอม,-0.1,0.12,-0.1,0.14,0.02
795,อายัดไว้,0.02,0.09,0,0.22,0.11
796,มองเห็นได้,0,0,0.03,0.12,0.03
797,ผู้ก่อการร้าย,-0.46,0,-0.39,-0.49,-0.45
798,แต่กระนั้น,-0.04,0.28,-0.12,0.29,0.14
799,การเรียงความ,0.04,0,0.03,0.09,0.03
800,ขึ้นต้น,0,0.26,-0.16,0.31,0.14
801,ขนมปังปิ้ง,0.02,-0.05,0,0,0.03
802,ให้รางวัล,-0.03,0.26,-0.18,0.25,0.1
803,รงค-,-0.05,0,0.04,-0.03,-0.04
804,ผิว,0,0.05,0.01,0.05,0.03
805,ทำตามแบบ,-0.05,0.13,-0.12,0.22,0.06
806,เทือกเถา,0.09,0.14,-0.1,0.13,0.09
807,นิติ-,0.1,0.13,0.01,0.12,0.12
808,อยู่ค่าย,0.03,0,-0.12,0,-0.03
809,บริการ,0,0.17,-0.09,0.18,0.09
810,ลำบาก,-0.16,0.06,-0.15,0.07,-0.06
811,กระหึ่ม,0.01,-0.02,-0.29,0.05,-0.07
812,เกี่ยวกับผลิตภัณฑ์นม,0.04,0,0,0.07,0.04
813,อัคคิ,0.04,0,-0.08,-0.06,-0.03
814,ล้มลง,-0.13,-0.05,0,-0.09,-0.06
815,ความอับอาย,-0.62,0.37,-0.39,-0.12,-0.26
816,วิ่งเข้าไป,0.37,0.43,-0.19,0.26,0.29
817,โป๊,0.08,0.13,-0.11,0.16,0.09
818,นิราพาธ,0.74,0,0,0.8,0.51
819,บ่อย,0.04,0.09,-0.03,0.15,0.08
820,ผิง,0.22,0.28,-0.14,0.12,0.16
821,การประกอบชิ้นส่วน,0.06,0.07,-0.07,0.09,0.05
822,การไตร่ตรอง,0.09,0.14,0,0,0.07
823,แบบผม,0,0.1,0,0.15,0.08
824,ปวงชน,0.05,0.06,-0.04,0.05,0.04
825,วิลาส,0.09,0.12,0,0.23,0.15
826,ผาดๆ,0,0.12,0,0.16,0.09
827,ความสงสาร,0,0,0,0.82,0.27
828,มนัส,0.1,0.29,-0.17,0.14,0.12
829,ผู้ชำนัญพิเศษ,0,0.09,-0.18,0,-0.03
830,ผิด,-0.34,0.04,0.31,-0.45,-0.38
831,การประเมินผล,-0.07,0.18,0,0.14,0.09
832,เพื่อ,0,0.22,0,0.29,0.17
833,พะเนิน,-0.02,0.15,-0.06,0.06,0.04
834,อนามัย,0.07,0.08,-0.12,0.08,0.04
835,ข้อมูลป้อนกลับ,-0.06,0.14,-0.07,0.26,0.09
836,สาธารณูปโภค,0.02,0,0,0.06,0.03
837,นักล้วงกระเป๋า,0,-0.04,0.11,-0.15,-0.07
838,การดูหมิ่น,-0.07,0.19,0.64,-0.64,-0.39
839,เซ่อ,0,0,0.57,-0.63,-0.4
840,พื้นความรู้,-0.04,-0.12,0.07,-0.26,-0.08
841,โปก,0.44,0.37,-0.11,0.19,0.3
842,เส้นกั้น,-0.07,-0.05,0.04,-0.15,-0.07
843,การบริหารกาย,0.04,0.01,0.01,0.12,0.06
844,เรื่องราว,0.01,0.3,-0.1,0.08,0.1
845,ตัวตุ๊ย,0.25,-0.03,-0.07,-0.05,0.06
846,กระดูกเหล็ก,0.48,0.66,-0.25,0.24,0.38
847,โปะ,-0.02,0.22,-0.21,0.28,0.09
848,เซ่น,0.1,0.45,-0.19,0.26,0.21
849,เงินกำไร,0.4,0.63,-0.08,0.56,0.5
850,กีฬากรีฑา,0.03,-0.01,0.05,0.09,0.03
851,งอก,0.01,0.09,-0.07,0.08,0.05
852,รายงาน,-0.07,-0.07,0.04,-0.21,-0.08
853,เฝ้า,-0.03,-0.06,0.04,-0.1,-0.03
854,ประเพณีความเชื่อ,0.09,0.47,-0.13,0.41,0.28
855,ประมาท,0,0,0.78,-0.83,-0.54
856,ใบรับประกัน,0,0.84,0,0,0.28
857,งอน,0.03,0.04,0.03,0.15,0.06
858,ประมาณ,-0.03,0.12,-0.07,0.2,0.06
859,ปันส่วน,0,0,0,-0.11,-0.04
860,นุ่มนิ่ม,0.03,0,0.03,0.04,0.04
861,ตะปูยักษ์,0,-0.05,0.14,0,-0.03
862,สันตินิยม,0.18,0.32,-0.12,0.46,0.28
863,นิตย์,0.03,0.11,-0.02,0.14,0.09
864,ช่วย,0.49,0.38,-0.02,0.66,0.5
865,นิติกร,0,0.12,0,0.06,0.06
866,ดังนั้น,-0.02,0.2,-0.08,0.15,0.08
867,โคตรตระกูล,0.09,0.14,-0.1,0.13,0.09
868,เงินอัดฉีด,0.79,0,0,0,0.26
869,เศษ,0.02,0.09,-0.03,0.11,0.07
870,ความแข็งตัว,0.06,0.08,0,0.1,0.08
871,อาจ,0.06,0.17,-0.11,0.34,0.15
872,ยักษ์ใหญ่,0.07,0.16,-0.06,0.16,0.11
873,อธิคม,0.18,0.31,-0.07,0.33,0.25
874,เครื่อง,-0.02,0.02,-0.02,0.16,0.05
